user_id,date,last_touch_marketing_channel
3171-0077-WNIN,8/11/17,Email
3270-8804-XUPP,9/23/17,Email
3453-6156-UVQW,11/2/17,Push
3547-8336-GWDT,9/19/17,Organic Search
3552-1477-POKR,11/4/17,Organic Search
3725-5191-VAMV,12/21/17,Organic Search
3732-1467-VUTK,11/12/17,Email
3847-8878-YPQV,11/8/17,Email
4088-3213-LUNW,12/17/17,Email
4091-9395-YEVN,8/16/17,Organic Search
4125-8202-GZBP,8/28/17,Push
4266-4466-QJBJ,10/7/17,Direct Load
4451-2212-DEZB,8/22/17,Email
4548-1785-KKBN,9/19/17,Email
4554-6565-KVVV,12/22/17,Direct Load
4835-7489-HKAR,8/29/17,Email
4962-9684-WCIX,10/3/17,Organic Search
4982-5131-TDPP,10/25/17,Paid Social
5059-4822-USYV,12/16/17,Push
5091-3395-QDUG,11/4/17,Email
5106-4569-AMKA,10/11/17,Push
5138-0700-TBYA,9/25/17,Push
5141-7027-JLSH,12/21/17,Direct Load
5200-2969-WYIC,8/24/17,Organic Search
5210-3185-WWQM,11/14/17,Email
5223-9567-ZFWE,12/10/17,Display
5285-6359-WXAA,10/30/17,Organic Search
5461-8989-DABX,10/7/17,Push
5595-8316-VYKL,11/16/17,Direct Load
5654-1246-BXRF,9/14/17,Email
5754-8710-AQTO,9/11/17,Direct Load
5772-7197-TOFH,11/26/17,Direct Load
5791-6601-OHQO,10/17/17,Push
5801-5709-BMMK,12/1/17,Email
5813-2409-QUPG,8/25/17,Organic Search
5818-4766-JSBC,10/13/17,Email
5865-3164-HJIC,11/23/17,Organic Search
6020-1702-MJWN,12/14/17,Organic Search
6025-0927-XPMC,11/5/17,Organic Search
6096-1543-RBNN,8/25/17,Organic Search
6162-3562-OZJM,8/12/17,Direct Load
6187-2088-QVXD,11/3/17,Display
6195-1137-GUKQ,10/15/17,Organic Search
6247-3377-CFMX,11/1/17,Organic Search
6280-2960-MRNU,12/7/17,Email
6416-7767-QKWC,11/18/17,Organic Search
6460-8693-JTKB,11/29/17,Organic Search
6662-7410-JOBR,12/2/17,Email
6665-8951-ZZRR,10/14/17,Email
6700-4221-KDVU,8/17/17,Organic Search
6742-1574-DJAQ,8/27/17,Organic Search
6791-1881-AUSN,11/28/17,Email
6870-6316-TQDH,11/26/17,Paid Social
6895-8217-HWQY,12/19/17,Direct Load
6985-5840-VKKM,10/19/17,Direct Load
7021-9001-IFEP,11/14/17,Organic Search
7131-8163-VGXP,8/26/17,Email
7150-8436-SXGN,9/24/17,Email
7191-1789-HTIZ,10/5/17,Organic Search
7341-3326-NKHP,12/18/17,Email
7368-3938-XHFE,8/14/17,Email
7412-8939-VHMJ,10/27/17,Email
7440-4379-EXXT,9/27/17,Email
7554-5879-DKXX,11/25/17,Organic Search
7554-8213-HPBJ,8/29/17,Direct Load
7681-2913-PAJG,12/4/17,Organic Search
7768-8631-BJJY,10/21/17,Organic Search
7775-8074-BYFI,12/19/17,Organic Search
7857-1689-PCAX,12/7/17,Paid Social
7871-7494-AHEH,12/14/17,Direct Load
7979-5239-CMIE,12/8/17,Direct Load
8034-0421-EVBB,11/16/17,Display
8051-0468-MPKV,10/27/17,Organic Search
8070-1062-NGFU,12/7/17,Direct Load
8122-2500-AEXP,8/18/17,Organic Search
8142-0719-JUBC,9/13/17,Organic Search
8169-0747-WYJR,11/12/17,Organic Search
8184-0450-QZTS,9/20/17,Organic Search
8206-7949-TBOP,8/30/17,Email
8323-3574-KOOV,11/4/17,Push
8338-5345-IIZM,12/18/17,Email
8414-0070-PBAE,11/17/17,Direct Load
8459-9901-KCOG,10/11/17,Paid Social
8501-3054-UVTN,10/10/17,Direct Load
8503-2298-XVSV,10/22/17,Organic Search
8522-8548-AHYS,11/27/17,Organic Search
8584-1545-YEYO,11/9/17,Direct Load
8672-4413-LZMV,9/10/17,Organic Search
8735-7099-IMBA,12/5/17,Push
8775-3415-ZOKW,11/6/17,Organic Search
8796-9705-FUAJ,11/3/17,Display
8961-8775-LVIX,11/16/17,Email
8967-4734-MVUG,10/15/17,Organic Search
8974-4771-XJQE,12/12/17,Direct Load
8982-9575-CTPM,10/28/17,Email
9013-7394-HRLL,12/5/17,Email
9029-1863-WJIC,11/17/17,Email
9099-8291-RCSK,10/20/17,Organic Search
9114-3133-GZBR,9/16/17,Push
9130-5179-BPLY,10/1/17,Paid Social
9334-0071-KPLX,9/10/17,Paid Social
9442-8872-DRZF,12/1/17,Push
9531-7374-NLCP,9/4/17,Direct Load
9561-1698-FAPB,12/11/17,Email
9623-8807-HJEG,8/24/17,Direct Load
9656-6065-IRCW,10/2/17,Push
9682-9505-IUNW,11/13/17,Organic Search
9690-9715-UAMK,12/20/17,Organic Search
9777-2561-JHSG,8/26/17,Direct Load
9861-2055-YLAK,11/3/17,Organic Search
9918-6799-CDGK,11/15/17,Email
9952-2704-NWIR,11/27/17,Organic Search
9954-5781-JTRI,10/17/17,Email
9970-5246-PJPD,12/2/17,Email
0001-2900-FMYN,10/12/17,Organic Search
0065-2581-NRYS,11/13/17,Push
0103-0766-OBLJ,10/1/17,Organic Search
0114-3995-NIOX,9/20/17,Email
0158-9278-TFCH,10/2/17,Push
0305-4252-KHDZ,12/22/17,Direct Load
0468-7939-YYXJ,8/27/17,Organic Search
0486-3096-ZHPF,12/17/17,Email
0553-6400-FFJE,11/20/17,Display
0569-4708-HWHD,12/17/17,Paid Social
0620-0893-VULI,9/1/17,Organic Search
0678-4812-LBHZ,11/26/17,Organic Search
0796-5462-ZPKM,11/12/17,Direct Load
0879-0574-RHRW,12/16/17,Email
0896-0692-TPGV,9/15/17,Email
0898-8032-QACL,9/4/17,Organic Search
0932-7636-INPD,9/5/17,Push
1017-9112-MCGK,12/30/17,Email
1074-5105-FERC,10/19/17,Organic Search
1350-2095-UEEN,10/14/17,Email
1392-9947-NEBN,12/13/17,Organic Search
1455-0730-FJZN,12/22/17,Email
1458-7388-YFSI,12/29/17,Direct Load
1581-6285-MIJB,11/24/17,Organic Search
1607-3336-HNSQ,8/19/17,Organic Search
1746-8249-LBAP,9/20/17,Push
1757-8993-OZLN,10/19/17,Email
1786-1452-GJHF,11/12/17,Direct Load
1835-8596-DQXD,11/10/17,Direct Load
1837-3144-YEQM,9/3/17,Organic Search
1890-4777-QYGH,12/21/17,Direct Load
1936-2193-YUBR,11/11/17,Direct Load
2006-1858-FRHY,11/5/17,Organic Search
2051-2372-HCWB,8/28/17,Organic Search
2119-0970-HMMC,12/5/17,Email
2159-8971-HIQF,12/18/17,Direct Load
2226-5943-KJXM,9/7/17,Push
2240-7418-AQNC,8/17/17,Push
2271-3150-JKQA,11/30/17,Paid Social
2293-0136-QAYH,9/24/17,Push
2302-7779-JCVK,12/25/17,Email
2336-3417-EBGO,9/11/17,Email
2419-4787-BFMP,12/8/17,Push
2439-3544-RFAR,12/13/17,Organic Search
2480-9590-YWYF,12/20/17,Organic Search
2520-7814-EWKS,8/28/17,Email
2575-3480-ONEC,10/29/17,Direct Load
2579-6577-NMYZ,12/28/17,Display
2613-4960-EMBX,9/15/17,Direct Load
2686-5410-OONT,12/4/17,Direct Load
2700-9670-HEPD,9/9/17,Organic Search
2702-6657-SXXH,12/5/17,Display
2773-9659-MXRM,9/20/17,Email
2780-4049-RXZA,8/12/17,Organic Search
2824-6138-VJKH,10/17/17,Direct Load
2899-2417-LFZC,9/24/17,Paid Social
2900-2889-HRNT,12/16/17,Display
3122-0091-PLWI,11/28/17,Direct Load
3175-5160-UXAD,12/5/17,Organic Search
3185-5001-BAZL,9/3/17,Display
3230-0539-BRKD,12/3/17,Direct Load
3327-9964-DTKO,10/10/17,Organic Search
3331-3939-WCEL,10/10/17,Push
3370-9523-VSWJ,11/21/17,Organic Search
3373-4405-JQJM,12/27/17,Direct Load
3405-7679-QAAR,12/25/17,Email
3423-3401-IWWZ,9/27/17,Push
3592-6174-TFOT,8/29/17,Direct Load
3610-5383-GIDO,11/17/17,Email
3685-2140-EFCK,11/5/17,Organic Search
3721-6573-BVJI,12/1/17,Email
3789-3814-EBDO,8/21/17,Organic Search
3789-8118-GAZO,9/24/17,Direct Load
3806-6513-XEEZ,8/23/17,Direct Load
3819-9930-XFQS,8/29/17,Direct Load
3858-2071-ZJHC,9/2/17,Direct Load
3885-9046-RTTD,9/24/17,Paid Social
3897-4242-UEDN,12/12/17,Email
4017-2402-LVRQ,8/31/17,Paid Social
4029-5369-DXDA,11/15/17,Organic Search
4179-0870-MPFO,12/6/17,Email
4203-1915-SQUD,12/22/17,Email
4237-9695-POBB,11/30/17,Push
4240-0624-QQQL,12/20/17,Email
4258-5982-PCTP,11/18/17,Organic Search
4271-5897-LYIZ,10/16/17,Organic Search
4274-7762-RHSK,8/29/17,Direct Load
4299-2325-GLXK,9/16/17,Organic Search
4454-3817-TTHL,10/14/17,Display
4477-1344-OYFE,11/16/17,Email
4520-8015-TETE,11/1/17,Direct Load
4535-1851-KWNG,8/21/17,Organic Search
4535-9879-EEOT,8/17/17,Organic Search
4640-1757-VKDZ,9/17/17,Display
4677-5292-ELWH,12/18/17,Push
4765-2419-PQKN,11/30/17,Organic Search
4781-3462-HTYB,12/14/17,Email
4818-2244-MVKX,12/13/17,Push
4835-5017-UUSJ,11/25/17,Direct Load
4888-9129-GCNN,9/19/17,Email
5117-3071-JEKE,12/1/17,Email
5249-8613-UXAX,10/28/17,Email
5338-6171-FWTN,8/19/17,Email
5379-8184-VQPB,9/8/17,Push
5433-5583-CGGP,10/13/17,Organic Search
5437-1082-JLRC,11/1/17,Organic Search
5508-2520-HFPF,10/20/17,Push
5552-9712-QXSR,12/7/17,Push
5573-2007-ALXK,8/22/17,Email
5632-5667-MWIY,12/20/17,Email
5695-3657-MTOR,10/11/17,Display
5750-1499-NARC,12/14/17,Direct Load
5871-5218-XNLR,8/16/17,Paid Social
5948-4850-GBAI,11/30/17,Paid Social
6003-2230-ATOV,11/3/17,Organic Search
6009-1380-QGEP,8/30/17,Display
6054-5937-BOML,8/19/17,Direct Load
6096-7949-FRSH,9/14/17,Organic Search
6153-8611-XJJT,12/5/17,Email
6162-2775-WLHV,10/15/17,Organic Search
6301-7957-ESUW,10/20/17,Direct Load
6460-2066-HIWU,12/14/17,Organic Search
6699-1032-RCPR,11/16/17,Organic Search
6717-3181-IKMX,9/12/17,Email
6753-3697-AZCC,9/14/17,Email
6798-6213-KRJS,11/10/17,Email
7054-6995-IFPG,9/19/17,Direct Load
7142-7125-KFUQ,8/18/17,Organic Search
7173-2875-AYPW,12/22/17,Direct Load
7321-4397-EZSJ,12/21/17,Email
7411-9865-NINK,10/15/17,Push
7523-9930-FUIO,12/24/17,Organic Search
7656-2574-ZRFJ,12/15/17,Organic Search
7741-6847-HCUK,12/7/17,Paid Social
7774-7170-BTBQ,9/28/17,Push
7802-5138-TEWO,12/27/17,Push
7834-8524-CEOU,11/28/17,Email
7865-6354-DUVW,9/16/17,Organic Search
7962-7424-FFMS,8/30/17,Organic Search
8053-1553-HZMI,8/21/17,Paid Social
8139-8675-MHCH,11/23/17,Push
8303-3484-GWBL,11/23/17,Push
8417-3336-CKNE,9/10/17,Organic Search
8436-4786-ATTC,12/6/17,Email
8694-1171-EJVK,9/7/17,Email
8704-8037-NNHP,12/4/17,Direct Load
8776-1336-JYSG,9/19/17,Direct Load
8807-3187-KSXJ,11/13/17,Email
8825-4722-UNNY,12/10/17,Paid Social
8826-6951-IIGW,12/2/17,Paid Social
8904-8599-NWLN,12/25/17,Email
8906-6523-HUJW,8/26/17,Organic Search
8957-6841-SXHJ,11/4/17,Push
9073-6643-EBAX,12/3/17,Direct Load
9207-5245-URAA,9/17/17,Paid Social
9213-9796-GOEL,11/21/17,Paid Social
9219-2199-DYZF,12/11/17,Paid Social
9516-5071-JMMK,12/9/17,Email
9604-6350-RUVZ,11/14/17,Direct Load
9652-2103-LRNQ,9/12/17,Email
9727-4727-KNAD,12/16/17,Organic Search
9969-1783-BFSE,10/5/17,Organic Search
9969-3568-TGTX,12/9/17,Direct Load
9982-9714-INSX,8/31/17,Paid Social
9997-5154-DFSU,8/31/17,Organic Search
0029-4492-CYXL,12/9/17,Email
0125-5099-EUCN,11/25/17,Organic Search
0126-6852-AIFQ,11/23/17,Email
0382-0095-LBCT,11/29/17,Email
0534-8378-TQMZ,10/27/17,Email
0575-4382-YTDG,10/11/17,Paid Social
0597-8129-RXIO,11/20/17,Organic Search
0621-4425-MHYN,11/18/17,Push
0704-3131-TGFN,11/26/17,Email
0708-7009-KTKU,12/26/17,Direct Load
0911-0842-WCKQ,9/10/17,Organic Search
1115-1148-DEAK,12/7/17,Email
1178-1278-ZKAP,10/4/17,Email
1228-6037-BJXY,11/24/17,Organic Search
1272-2598-OMJR,12/3/17,Email
1317-8445-AHQV,11/18/17,Email
1402-6869-YUEL,12/4/17,Paid Social
1474-1518-KNGA,11/1/17,Email
1495-7202-QNQS,11/17/17,Organic Search
1507-9994-MAZV,12/19/17,Direct Load
1529-4698-YRPR,12/28/17,Email
1532-2733-DVAQ,9/4/17,Direct Load
1591-6778-WODL,9/11/17,Direct Load
1595-0255-BDNT,10/12/17,Push
1654-7715-MLJO,10/22/17,Direct Load
1670-2102-CDWJ,9/12/17,Organic Search
1880-6587-OKUN,11/19/17,Organic Search
1927-1901-IWUH,8/12/17,Organic Search
1969-6893-OIUF,12/28/17,Organic Search
1991-1070-USMN,8/22/17,Push
2089-6916-MVCR,12/3/17,Direct Load
2106-7342-MMQQ,9/2/17,Paid Social
2131-0122-DXET,8/25/17,Display
2172-3621-ETIH,9/10/17,Email
2212-4397-GZSX,10/5/17,Organic Search
2306-0272-FMIE,11/16/17,Direct Load
2308-5614-FAJS,9/14/17,Email
2397-4235-NGSG,12/4/17,Direct Load
2417-9152-NZIX,12/17/17,Paid Social
2544-5054-RXWJ,9/9/17,Organic Search
2741-1138-RYPJ,8/31/17,Paid Social
2754-5118-FSQX,11/20/17,Direct Load
2828-3369-UWDB,11/6/17,Push
2893-2366-PRMZ,8/22/17,Push
2921-0377-HZCL,10/24/17,Paid Social
2927-7966-QDSC,9/20/17,Direct Load
2936-9357-TMFH,12/6/17,Organic Search
2937-4818-XUOR,11/21/17,Paid Social
2969-4067-BGYS,9/17/17,Organic Search
3139-4281-JLDO,12/26/17,Display
3329-1992-FHIM,10/13/17,Organic Search
3382-7092-HZNI,10/9/17,Organic Search
3385-6312-WETV,9/5/17,Push
3410-8370-MRGW,10/25/17,Paid Social
3514-9992-SUXL,11/26/17,Direct Load
3606-4331-QWEW,9/21/17,Direct Load
3662-5625-WTSF,9/9/17,Organic Search
3679-5181-XSBP,9/17/17,Email
3803-0832-NBSU,12/18/17,Organic Search
3814-2873-WKBM,9/22/17,Email
3815-1706-MZKU,12/15/17,Organic Search
3824-8600-FDMV,12/16/17,Organic Search
3827-7727-VOPC,12/6/17,Organic Search
4036-4381-DPLB,12/2/17,Organic Search
4060-5147-XZCQ,11/22/17,Organic Search
4070-4491-QYXV,10/9/17,Email
4097-8133-FZNU,9/24/17,Paid Social
4108-2866-QOYX,9/18/17,Direct Load
4111-5436-RHSG,9/1/17,Push
4153-0959-WMVS,9/10/17,Organic Search
4244-6422-GFUJ,10/21/17,Organic Search
4348-9700-NEUG,8/31/17,Organic Search
4361-2261-YZUK,9/11/17,Email
4391-5585-NHDV,12/4/17,Direct Load
4443-0971-UBNQ,11/4/17,Direct Load
4465-6695-MLLI,11/11/17,Direct Load
4546-5118-NXFP,12/12/17,Organic Search
4607-7174-VVUM,8/25/17,Paid Social
4635-7550-RRPG,12/4/17,Email
4657-8952-GHSZ,9/2/17,Direct Load
4817-8507-ZOAB,11/29/17,Direct Load
4934-0934-OMCI,12/20/17,Organic Search
5047-2540-GAUD,10/3/17,Organic Search
5067-4098-PVFD,12/17/17,Direct Load
5083-8067-ERYY,10/13/17,Organic Search
5111-0628-YBDA,10/8/17,Organic Search
5321-0113-YTRM,12/24/17,Direct Load
5488-4981-WWAF,12/7/17,Push
5514-7580-THJK,12/8/17,Direct Load
5617-3659-VHGV,12/13/17,Organic Search
5683-6862-IUVS,12/9/17,Direct Load
5750-4625-NELS,9/11/17,Organic Search
5761-9782-OFLV,12/14/17,Organic Search
5914-4636-GART,12/15/17,Organic Search
5985-1122-NRMH,8/27/17,Organic Search
6080-4041-KBVE,11/17/17,Email
6148-5749-URNI,11/11/17,Direct Load
6238-7302-QKDH,10/25/17,Organic Search
6247-2928-HBPY,11/4/17,Paid Social
6268-7306-AQKE,12/20/17,Direct Load
6270-2939-LFYF,10/6/17,Display
6373-8446-VLQK,11/28/17,Direct Load
6388-4365-JQME,10/4/17,Email
6448-8564-NNYD,8/25/17,Organic Search
6486-7568-LLWF,11/24/17,Organic Search
6532-0198-EGWD,12/21/17,Email
6594-4366-ZHTZ,10/21/17,Display
6605-8177-MDTB,12/22/17,Organic Search
6625-2418-MWHF,10/21/17,Direct Load
6756-8604-UQLX,12/4/17,Direct Load
6783-7764-ZZWG,10/27/17,Paid Social
6847-8069-YVFW,9/1/17,Email
6861-6375-GCSB,11/20/17,Email
6943-3930-CZDO,11/28/17,Display
6950-5979-GQII,11/9/17,Direct Load
6959-8247-CRGD,12/2/17,Organic Search
6960-0632-HBHV,11/28/17,Organic Search
6972-7784-YBLD,10/7/17,Email
7062-2702-YRWS,11/4/17,Paid Social
7147-2353-ZMAF,9/15/17,Paid Social
7177-4146-AUBE,9/6/17,Push
7388-4777-JFZD,11/15/17,Push
7405-6514-QRTL,11/25/17,Organic Search
7441-8645-VPLA,11/1/17,Paid Social
7445-8239-ITNC,9/15/17,Email
7449-1361-JRGA,10/15/17,Direct Load
7563-8161-CLCX,12/13/17,Email
7593-6841-IWKS,11/27/17,Direct Load
7611-8061-NQLH,12/29/17,Email
7616-2148-XGIS,9/16/17,Organic Search
7791-5513-LMDG,10/28/17,Organic Search
7869-6222-NKCI,8/26/17,Organic Search
7965-5203-WJOV,9/23/17,Organic Search
8058-7485-BCHP,8/15/17,Email
8062-4977-QBMR,10/18/17,Paid Social
8121-1210-BEFF,12/1/17,Organic Search
8127-9274-EVRU,9/6/17,Organic Search
8142-7287-EECE,11/6/17,Email
8207-5376-VHEH,11/9/17,Organic Search
8219-7510-YKWC,9/18/17,Push
8241-4260-BJUL,12/26/17,Organic Search
8282-0059-AGWH,12/16/17,Direct Load
8310-4595-FGGY,11/2/17,Direct Load
8311-9248-SCTF,10/31/17,Organic Search
8412-7328-RECN,11/23/17,Organic Search
8508-8561-JULT,9/19/17,Direct Load
8565-2023-SDLM,11/9/17,Paid Social
8590-5579-BMNS,11/17/17,Paid Social
8666-2923-MFVG,10/25/17,Direct Load
8732-0363-SSHH,12/13/17,Organic Search
8765-0800-KFFW,9/5/17,Email
8788-9593-IUOZ,12/13/17,Organic Search
8793-6831-PKKP,10/14/17,Direct Load
8836-0046-WQNT,9/3/17,Direct Load
8843-9219-IMEQ,10/8/17,Organic Search
8852-1636-ULGN,9/14/17,Direct Load
8931-0730-HSYH,12/16/17,Email
9130-5812-ZQJC,12/7/17,Organic Search
9178-2902-LBOM,9/2/17,Direct Load
9209-5166-IKWG,9/20/17,Push
9241-2573-ZVOH,12/14/17,Email
9305-4369-ZVRO,11/9/17,Email
9357-0197-QPWW,11/17/17,Organic Search
9362-8522-VAAC,9/25/17,Organic Search
9398-7311-UCRE,11/12/17,Direct Load
9419-3840-ZIVC,10/18/17,Display
9427-8785-JBJD,11/14/17,Direct Load
9460-5453-HNNZ,12/17/17,Organic Search
9531-8315-LMXI,12/26/17,Paid Social
9575-6810-IWWA,11/19/17,Organic Search
9579-2298-CIHO,12/17/17,Push
9669-6608-PAME,9/3/17,Direct Load
9816-8051-EHBY,8/21/17,Direct Load
9824-0739-EBFN,11/15/17,Push
9860-3714-FKWQ,10/27/17,Push
9880-5292-FGJM,8/19/17,Paid Social
0010-6440-MMHD,9/25/17,Organic Search
0134-9172-ZSUC,12/1/17,Email
0145-7010-ONTH,11/13/17,Push
0147-6576-JSIU,12/11/17,Direct Load
0288-2715-AALR,8/22/17,Email
0314-7029-RBKO,11/28/17,Organic Search
0454-4523-LGLC,10/22/17,Direct Load
0571-1535-WSZM,12/24/17,Direct Load
0577-8553-BXLH,9/8/17,Organic Search
0657-6508-FKDJ,11/24/17,Push
0736-4298-FPOJ,11/15/17,Direct Load
1013-8330-JTEO,10/16/17,Direct Load
1172-7240-IBVT,8/14/17,Direct Load
1194-1554-VPBM,9/21/17,Paid Social
1224-7068-WPZB,9/25/17,Display
1268-8864-IIFA,12/27/17,Email
1381-7412-SNHB,9/7/17,Email
1410-3043-OYWO,11/19/17,Email
1465-8938-MFNW,12/1/17,Display
1493-5045-SBQC,9/9/17,Paid Social
1566-7597-GSQZ,9/30/17,Email
1671-9277-MYKT,12/3/17,Email
1699-8565-TDXS,10/27/17,Paid Social
1716-5484-VNIS,11/3/17,Email
1736-4900-VVSJ,9/15/17,Email
1780-2930-LYQH,8/20/17,Email
1898-7638-ADRY,9/25/17,Paid Social
2095-0772-YQOE,10/8/17,Push
2103-0482-ATPO,11/16/17,Direct Load
2108-0769-OXLC,9/9/17,Direct Load
2127-3422-PADS,12/18/17,Paid Social
2385-5894-BAEG,10/10/17,Organic Search
2419-1485-UAAI,12/11/17,Organic Search
2419-2005-FPFO,10/22/17,Organic Search
2481-4993-VTCO,11/14/17,Email
2549-3558-BSXE,9/20/17,Push
2652-6835-TVQW,11/25/17,Organic Search
2743-1424-CGQF,10/2/17,Direct Load
2802-7990-ICXJ,11/27/17,Email
2869-7900-WHJX,9/22/17,Organic Search
2887-5699-ISFZ,9/14/17,Direct Load
2895-8671-OBGP,9/30/17,Organic Search
2988-7580-RMVD,11/28/17,Organic Search
2989-4616-PNZR,8/19/17,Push
3041-5062-WHYZ,8/20/17,Organic Search
3135-5934-HWIB,11/14/17,Organic Search
3230-4046-MCSV,12/23/17,Email
3233-7023-XBBL,10/29/17,Organic Search
3318-3919-WRDD,8/23/17,Paid Social
3349-3089-ZJHJ,12/9/17,Organic Search
3463-5915-PJUC,12/14/17,Push
3484-0260-MLAQ,10/24/17,Push
3494-4412-UVQQ,9/12/17,Direct Load
3494-9870-TQZU,10/17/17,Email
3496-4884-VGRL,9/1/17,Paid Social
3523-8494-XWOI,10/2/17,Email
3571-6997-MNQN,11/14/17,Organic Search
3603-4079-NLKQ,9/6/17,Organic Search
3650-6548-UKQW,10/19/17,Email
3710-1943-QPKH,12/4/17,Direct Load
3962-8385-FKXX,10/22/17,Email
3994-3195-RYVJ,10/27/17,Organic Search
4077-8656-HWMC,11/29/17,Organic Search
4124-4989-XTDS,11/4/17,Email
4128-4672-PKYV,12/16/17,Direct Load
4132-6608-EPWV,9/26/17,Direct Load
4313-2294-URTC,9/14/17,Push
4383-8501-MWHZ,11/10/17,Email
4469-2213-HOAL,11/15/17,Direct Load
4574-9599-NRMD,11/27/17,Direct Load
4581-2479-AEMG,9/19/17,Organic Search
4594-5222-GZHV,8/17/17,Direct Load
4604-8924-GEXN,9/28/17,Direct Load
4612-9323-RAFO,11/18/17,Push
4685-2509-NBRN,12/16/17,Display
4700-2521-PSUO,9/3/17,Push
4731-0191-NBWJ,9/4/17,Direct Load
4755-0640-KYFB,9/2/17,Paid Social
4766-7413-AZXM,8/22/17,Direct Load
4800-7933-CCVC,11/8/17,Organic Search
4914-2524-KBZJ,10/23/17,Email
4968-9356-TBNE,10/6/17,Organic Search
4983-6992-IDTT,12/2/17,Paid Social
5021-9409-VQYZ,11/9/17,Email
5049-2059-TYWJ,9/15/17,Direct Load
5167-5259-FCNB,11/3/17,Email
5201-7612-OFZI,10/30/17,Direct Load
5209-9440-BUWB,11/17/17,Push
5227-7169-WNVN,10/12/17,Organic Search
5306-1575-GXSR,11/9/17,Push
5384-5307-LUZU,11/20/17,Direct Load
5433-8392-IQMM,11/17/17,Paid Social
5452-1980-SNFZ,11/3/17,Push
5598-5501-HKMZ,12/26/17,Direct Load
5638-2093-MMZH,11/15/17,Email
5643-8502-JLVD,11/24/17,Display
5688-0930-KVUW,10/29/17,Direct Load
5757-8576-SAGO,11/28/17,Direct Load
5895-9612-OURY,12/11/17,Organic Search
5918-9943-XWBA,11/22/17,Organic Search
5926-6727-TDQM,8/31/17,Push
5935-2796-XWJB,12/16/17,Organic Search
5970-7743-TMIQ,8/19/17,Organic Search
5972-9016-JWBB,11/30/17,Email
6323-1899-EIJW,8/30/17,Display
6327-8098-XPCH,11/28/17,Organic Search
6389-2356-XXEA,10/9/17,Organic Search
6393-1705-APFS,8/27/17,Email
6412-7525-QJAK,9/13/17,Direct Load
6433-1311-UMCR,11/17/17,Direct Load
6459-5102-KNPC,10/14/17,Display
6478-1711-IOXH,12/2/17,Direct Load
6486-4130-GFUW,10/29/17,Organic Search
6547-6710-ZSYD,9/22/17,Organic Search
6659-1765-XFLA,10/24/17,Paid Social
6751-5178-LHKR,9/11/17,Paid Social
6814-2078-PRAG,11/22/17,Organic Search
6834-7869-XSAV,11/8/17,Push
6944-1380-VLAX,9/15/17,Direct Load
7007-5327-AVPD,11/29/17,Email
7047-9114-GJBB,9/8/17,Email
7070-3569-IHOA,9/14/17,Organic Search
7100-6632-SLSM,11/8/17,Push
7185-8323-ISDS,9/27/17,Paid Social
7260-4887-CMWC,12/22/17,Email
7379-2189-OYFC,10/3/17,Direct Load
7396-7020-VJFG,11/12/17,Direct Load
7505-8390-CHQJ,12/14/17,Organic Search
7580-5000-DXXU,10/16/17,Email
7777-2189-WHIA,12/5/17,Email
7947-7759-EAVP,11/29/17,Email
8030-8428-LZNW,12/16/17,Organic Search
8037-3702-BUZC,9/18/17,Organic Search
8056-2359-MRSW,11/21/17,Direct Load
8060-9147-DWDS,8/25/17,Organic Search
8359-2519-MQFQ,9/14/17,Organic Search
8432-2584-EXVN,10/11/17,Push
8515-3032-KBZB,8/21/17,Organic Search
8599-9691-KYJZ,12/22/17,Organic Search
8656-1803-CEDT,9/12/17,Push
8749-0766-DOYW,8/29/17,Direct Load
8794-9814-XFTS,10/18/17,Organic Search
8849-1072-KQNS,10/7/17,Paid Social
8853-5618-LJWH,10/28/17,Display
8906-7864-SZCP,11/3/17,Paid Social
8997-8626-HDBO,12/21/17,Organic Search
9055-7524-GDJI,9/2/17,Paid Social
9088-6935-NCUE,9/7/17,Push
9152-7023-NNCR,9/1/17,Email
9167-2159-EIOI,8/29/17,Direct Load
9428-0200-OYBC,12/17/17,Paid Social
9465-3408-FEPL,12/14/17,Direct Load
9497-8443-PENA,12/23/17,Organic Search
9513-6916-JPXF,9/3/17,Organic Search
9584-3827-GYYT,11/19/17,Direct Load
9634-1432-KQQZ,12/18/17,Email
9638-0202-OVAY,12/11/17,Organic Search
9664-2538-ZOJN,11/21/17,Organic Search
9809-5183-MOSP,11/14/17,Organic Search
9894-8286-JBMF,9/12/17,Paid Social
9997-6714-OBZB,10/28/17,Direct Load
0000-3359-ICSH,9/10/17,Email
0011-9315-ZPTG,10/9/17,Paid Social
0073-7273-QKIA,12/20/17,Organic Search
0092-6432-GOPT,12/14/17,Direct Load
0101-8324-EBME,10/29/17,Organic Search
0171-3610-NSJC,9/14/17,Organic Search
0190-1641-UZOS,11/20/17,Email
0202-2588-JCQN,10/24/17,Organic Search
0218-0514-DZIO,10/31/17,Organic Search
0230-0093-YAKL,10/6/17,Email
0276-6683-CHZY,9/19/17,Push
0357-0627-MRSF,11/1/17,Organic Search
0421-4112-WALT,10/18/17,Direct Load
0564-7617-PGMK,11/16/17,Email
0612-0235-NBQY,12/24/17,Direct Load
0806-1172-AEPS,11/12/17,Organic Search
0966-2979-MVNI,9/9/17,Email
1117-6041-VOPU,10/30/17,Organic Search
1165-2711-JDAB,9/26/17,Organic Search
1165-7680-ELGU,12/8/17,Direct Load
